ALCHEMY_SCORE,ALCHEMY_TEXT,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,SEQNO,IMAGEBOX,STATUS,STATUSINFO,TOTALTRANSACTIONS,URL,USAGE,VISUAL_IMAGE,_ID,_REV
0.450166,person,2016,04,01,16,51,22,331-00,478x370+-2+32,,,,,,20160401165122-331-00.jpg,20160401165122-331-00,1-118eee8cdf0c4d9a39ce858acda56c53
0.425557,person,2016,04,01,16,52,46,332-01,494x274+58+86,,,,,,20160401165246-332-01.jpg,20160401165246-332-01,1-36c1376cdbc3632a0435d5f79c499db9
0.668188,person,2016,04,01,16,53,28,333-00,432x294+120+60,,,,,,20160401165328-333-00.jpg,20160401165328-333-00,1-4661c1460f436178cfca320a2852078c
0.930862,person,2016,04,01,16,59,31,334-01,514x394+124+0,,,,,,20160401165931-334-01.jpg,20160401165931-334-01,1-b23c241cdbe602640833e15abbff624c
,NO_TAGS,2016,04,01,17,08,27,335-00,436x278+66+64,,,,,,20160401170827-335-00.jpg,20160401170827-335-00,1-dccf3faf57585d04675a161506be1171
,NO_TAGS,2016,04,01,17,28,00,336-01,604x244+35+72,,,,,,20160401172800-336-01.jpg,20160401172800-336-01,1-45f259409818961a224bf0d66e4c01f5
0.28905,person,2016,04,01,17,28,55,337-01,638x144+-15+178,,,,,,20160401172855-337-01.jpg,20160401172855-337-01,1-e230d000e05775adc41ffc7efa436d06
0.731059,person,2016,04,01,17,29,26,338-01,432x358+120+34,,,,,,20160401172926-338-01.jpg,20160401172926-338-01,1-64eb05a469afc555a2a2c70be94e3d61
0.731059,person,2016,04,01,17,31,29,339-00,448x374+102+26,,,,,,20160401173129-339-00.jpg,20160401173129-339-00,1-0f8745041afe9d39c602f13db8fe603c
0.9995,person,2016,04,01,17,36,10,340-00,120x444+254+30,,,,,,20160401173610-340-00.jpg,20160401173610-340-00,1-9971ecafb26e1e5bc305e23f5fb40e8e
0.731059,person,2016,04,01,17,36,25,341-01,34x108+374+60,,,,,,20160401173625-341-01.jpg,20160401173625-341-01,1-e3ec08a6cd388aba037077157baa677e
0.973403,person,2016,04,01,17,36,52,342-01,638x158+-17+200,,,,,,20160401173652-342-01.jpg,20160401173652-342-01,1-acb93fbee4bc48cacef0dd532e3fcd28
0.942676,person,2016,04,01,17,38,28,343-00,28x384+396+0,,,,,,20160401173828-343-00.jpg,20160401173828-343-00,1-0908c897451ba23bd053c2ab1c60b24a
0.924142,person,2016,04,01,17,39,27,344-00,228x164+142+114,,,,,,20160401173927-344-00.jpg,20160401173927-344-00,1-aabbd9a74a8832660457cc4a25fe9fae
0.998771,person,2016,04,01,17,40,09,345-01,104x444+284+26,,,,,,20160401174009-345-01.jpg,20160401174009-345-01,1-b106b855b58e1d1ae748585f053f3414
0.998499,person,2016,04,01,17,41,05,346-01,238x390+218+42,,,,,,20160401174105-346-01.jpg,20160401174105-346-01,1-4778b7f257a7af4583352ab06598b9b0
0.995033,person,2016,04,01,17,42,27,347-01,62x184+322+58,,,,,,20160401174227-347-01.jpg,20160401174227-347-01,1-9b2fd17d18167fd545ea3c67ffa62ad0
0.997527,person,2016,04,01,17,45,58,348-01,302x354+162+64,,,,,,20160401174558-348-01.jpg,20160401174558-348-01,1-292bf68dd4fc583c2ebab516a44a3b2b
0.99593,person,2016,04,01,17,48,36,349-00,104x218+314+18,,,,,,20160401174836-349-00.jpg,20160401174836-349-00,1-4a94a65c1df9b19072f9a28dac502192
0.960834,person,2016,04,01,17,50,18,350-00,98x54+312+162,,,,,,20160401175018-350-00.jpg,20160401175018-350-00,1-803decb400c3c362ad881bcc4c072984
0.817574,person,2016,04,01,17,51,00,351-01,46x80+368+138,,,,,,20160401175100-351-01.jpg,20160401175100-351-01,1-05b75998bfa818558954c6eba4272bae
0.960834,person,2016,04,01,17,51,47,352-01,38x78+372+148,,,,,,20160401175147-352-01.jpg,20160401175147-352-01,1-9e9bab7a4feadb954c2606feb58dd1b8
0.956893,person,2016,04,01,17,53,42,353-00,478x184+106+60,,,,,,20160401175342-353-00.jpg,20160401175342-353-00,1-59eddbde84b066115a4d9d2715c54ec6
0.987872,person,2016,04,01,17,55,24,354-00,20x94+100+322,,,,,,20160401175524-354-00.jpg,20160401175524-354-00,1-c316a0deea64054220307cc942041620
0.924142,person,2016,04,01,17,55,48,355-01,78x68+356+76,,,,,,20160401175548-355-01.jpg,20160401175548-355-01,1-f0865f02f388bb746bf1214ae2a3f4c5
0.964429,person,2016,04,01,17,56,26,356-00,52x58+192+218,,,,,,20160401175626-356-00.jpg,20160401175626-356-00,1-038086aa6777b922746fedceea37598b
,NO_TAGS,2016,04,01,17,56,49,357-00,362x110+108+136,,,,,,20160401175649-357-00.jpg,20160401175649-357-00,1-bf2844771ad8b17cbbb14820aef2952f
0.998167,person,2016,04,01,17,57,36,358-01,392x412+132+0,,,,,,20160401175736-358-01.jpg,20160401175736-358-01,1-11a7eaaf435b75fa31e9183f04549aed
0.331812,person,2016,04,01,17,58,31,359-01,46x68+192+228,,,,,,20160401175831-359-01.jpg,20160401175831-359-01,1-5fb1619f614b684963b1a5b3e0a2af36
,NO_TAGS,2016,04,01,17,59,01,360-01,42x64+232+176,,,,,,20160401175901-360-01.jpg,20160401175901-360-01,1-d54aac981ed71402332e0de756453f95
0.998771,person,2016,04,01,18,00,52,361-01,346x468+150+10,,,,,,20160401180052-361-01.jpg,20160401180052-361-01,1-cd7e1aab695950f342fd485fff62a513
0.996982,person,2016,04,01,18,05,02,362-00,604x478+34+0,,,,,,20160401180502-362-00.jpg,20160401180502-362-00,1-85f58675a8902417c2b8c219154c7c91
0.890903,person,2016,04,01,18,07,29,363-00,58x416+326+0,,,,,,20160401180729-363-00.jpg,20160401180729-363-00,1-3c518f60b71fbc0727d7fb9811548535
,NO_TAGS,2016,04,01,18,11,17,364-00,638x74+-32+198,,,,,,20160401181117-364-00.jpg,20160401181117-364-00,1-d8d7213fb7f6c0fe832018b908a838ba
0.832018,person,2016,04,01,18,13,26,365-01,26x64+76+206,,,,,,20160401181326-365-01.jpg,20160401181326-365-01,1-2123ec098c602db7e5df8d62d896a692
0.425557,person,2016,04,01,18,13,56,366-01,264x218+220+66,,,,,,20160401181356-366-01.jpg,20160401181356-366-01,1-5effd6325b65e99d5a047a6be6c11f0a
0.967705,person,2016,04,01,18,15,22,367-00,32x68+336+126,,,,,,20160401181522-367-00.jpg,20160401181522-367-00,1-adb6f9919c5402dc608c7b73049a4ad6
0.890903,person,2016,04,01,18,18,56,368-01,348x74+152+184,,,,,,20160401181856-368-01.jpg,20160401181856-368-01,1-f283df55fde17b8d8c05ef3bae727c08
0.99394,person,2016,04,01,18,19,50,369-01,600x248+6+60,,,,,,20160401181950-369-01.jpg,20160401181950-369-01,1-ba6033b72c460e3e4e33c0ab53feaa8c
,NO_TAGS,2016,04,01,18,20,47,370-00,26x68+78+226,,,,,,20160401182047-370-00.jpg,20160401182047-370-00,1-d361d2dd29172d603ad43897776dc3cb
,NO_TAGS,2016,04,01,18,21,17,371-00,32x54+74+222,,,,,,20160401182117-371-00.jpg,20160401182117-371-00,1-302ec6dc23741a0b9ce8a4c79b8acd84
0.731059,person,2016,04,01,18,21,58,372-01,212x284+260+26,,,,,,20160401182158-372-01.jpg,20160401182158-372-01,1-42a114ed210b24701652f3f9df7ee297
,NO_TAGS,2016,04,01,18,23,37,373-01,26x80+76+206,,,,,,20160401182337-373-01.jpg,20160401182337-373-01,1-72a741bb9daa8606602cb2b2efd160ce
0.28905,person,2016,04,01,18,24,34,374-00,34x70+74+208,,,,,,20160401182434-374-00.jpg,20160401182434-374-00,1-e3a8baf0924eccdaf04db47865a4a1cc
,NO_TAGS,2016,04,01,18,26,08,375-01,24x94+74+194,,,,,,20160401182608-375-01.jpg,20160401182608-375-01,1-71ab2ebe6c547f5f45ee6e5e72e5725d
0.268941,person,2016,04,01,18,27,53,376-00,24x88+82+208,,,,,,20160401182753-376-00.jpg,20160401182753-376-00,1-5a4115fc3cc8f9881660ca59cb58fe4d
,NO_TAGS,2016,04,01,18,28,26,377-01,32x84+74+204,,,,,,20160401182826-377-01.jpg,20160401182826-377-01,1-f76659712cdd715e1aea69f2923b0686
0.28905,person,2016,04,01,18,32,48,378-00,28x68+74+206,,,,,,20160401183248-378-00.jpg,20160401183248-378-00,1-0451ad0fcbdecc577d8713038af1eb0f
0.268941,person,2016,04,01,18,33,09,379-00,28x88+74+202,,,,,,20160401183309-379-00.jpg,20160401183309-379-00,1-5b7034108c248edd8001846810ca69fa
0.310026,person,2016,04,01,18,35,02,380-01,18x88+84+208,,,,,,20160401183502-380-01.jpg,20160401183502-380-01,1-30fd377c2cdd1f57cbbba9ef858d672e
0.310026,person,2016,04,01,18,35,49,381-00,26x98+74+192,,,,,,20160401183549-381-00.jpg,20160401183549-381-00,1-2a144e8b9f10d9807c76524086e68c5d
0.331812,person,2016,04,01,18,36,37,382-01,46x84+324+114,,,,,,20160401183637-382-01.jpg,20160401183637-382-01,1-ada76d98bfbacedf63d83148f10217c5
0.331812,person,2016,04,01,18,37,19,383-01,32x90+74+202,,,,,,20160401183719-383-01.jpg,20160401183719-383-01,1-8644575dd32e1b940b38f21f840876c6
0.331812,person,2016,04,01,18,40,12,384-00,174x204+38+90,,,,,,20160401184012-384-00.jpg,20160401184012-384-00,1-76f4f0a2e4f4425b93ea239e0d1a07f9
0.268941,person,2016,04,01,18,40,33,385-01,32x84+74+200,,,,,,20160401184033-385-01.jpg,20160401184033-385-01,1-0e2bf108a14d332db785b0bdcdbe5712
0.268941,person,2016,04,01,18,41,03,386-01,32x90+74+204,,,,,,20160401184103-386-01.jpg,20160401184103-386-01,1-0ac73bc5f086c946e8f369ce0ba3ef38
0.268941,person,2016,04,01,18,42,37,387-00,24x70+82+224,,,,,,20160401184237-387-00.jpg,20160401184237-387-00,1-06f39ee545cf9587d45b8894f56c9413
,NO_TAGS,2016,04,01,18,44,05,388-00,32x94+74+192,,,,,,20160401184405-388-00.jpg,20160401184405-388-00,1-cd30f93a162be1db79d1300933736fb6
,NO_TAGS,2016,04,01,18,44,57,389-00,34x74+72+200,,,,,,20160401184457-389-00.jpg,20160401184457-389-00,1-23d257462af57294ea7f9db87f650e89
,NO_TAGS,2016,04,01,18,46,42,390-00,28x70+78+214,,,,,,20160401184642-390-00.jpg,20160401184642-390-00,1-0e284b757f380c226095aa73f26756cb
,NO_TAGS,2016,04,01,18,47,57,391-01,24x84+80+212,,,,,,20160401184757-391-01.jpg,20160401184757-391-01,1-f1beebcf3133fc91ee638d92abd8eada
,NO_TAGS,2016,04,01,18,48,44,392-01,28x128+78+172,,,,,,20160401184844-392-01.jpg,20160401184844-392-01,1-8e849a0e798a1f1ea229161df613139b
,NO_TAGS,2016,04,01,18,49,50,393-00,22x68+80+228,,,,,,20160401184950-393-00.jpg,20160401184950-393-00,1-502af33f0c6a684b88b67b2f50a2c178
,NO_TAGS,2016,04,01,18,50,07,394-01,30x84+76+204,,,,,,20160401185007-394-01.jpg,20160401185007-394-01,1-1af29cf6b45a4c945039d88d0e0b1c30
,NO_TAGS,2016,04,01,18,52,18,395-01,26x64+80+212,,,,,,20160401185218-395-01.jpg,20160401185218-395-01,1-7e4fb796eae569f9c1451dd0a7b528ef
,NO_TAGS,2016,04,01,18,53,39,396-00,32x54+72+210,,,,,,20160401185339-396-00.jpg,20160401185339-396-00,1-d7a1c8fc094b1535e2406d417d979469
,NO_TAGS,2016,04,01,18,56,26,397-00,34x60+74+214,,,,,,20160401185626-397-00.jpg,20160401185626-397-00,1-ebb12f2c9acf5fb8747ddd112788f9d4
,NO_TAGS,2016,04,01,18,57,02,398-00,26x80+78+210,,,,,,20160401185702-398-00.jpg,20160401185702-398-00,1-c2edcb7da8fa5ec1d757b1e0f23dc072
0.75026,person,2016,04,01,19,05,12,399-00,556x214+60+50,,,,,,20160401190512-399-00.jpg,20160401190512-399-00,1-827c9a74bff3e4c1955a92e2ccf51e36
0.598688,person,2016,04,01,19,06,33,400-00,218x184+88+90,,,,,,20160401190633-400-00.jpg,20160401190633-400-00,1-03c62d9abe4ac58602ea2121ebc74240
0.331812,person,2016,04,01,19,07,28,401-00,62x34+342+186,,,,,,20160401190728-401-00.jpg,20160401190728-401-00,1-eb58dbeb6607da9e81ecc13dd69cb38b
0.331812,person,2016,04,01,19,09,22,402-01,36x214+220+48,,,,,,20160401190922-402-01.jpg,20160401190922-402-01,1-18de158bd9c3e5dfa03a653835c822b5
0.668188,person,2016,04,01,19,10,09,403-01,122x120+342+110,,,,,,20160401191009-403-01.jpg,20160401191009-403-01,1-1d32dd219299c419384cb04a0f8eb82d
,NO_TAGS,2016,04,01,19,13,36,404-01,46x130+370+104,,,,,,20160401191336-404-01.jpg,20160401191336-404-01,1-f3fa6a8d022ec6727c6d41ad28841440
0.845535,person,2016,04,01,19,14,45,405-01,48x478+410+0,,,,,,20160401191445-405-01.jpg,20160401191445-405-01,1-b9e2d601408000d818d50419c156767b
,NO_TAGS,2016,04,01,19,19,00,406-00,50x40+360+192,,,,,,20160401191900-406-00.jpg,20160401191900-406-00,1-4f7b82fb00ba998fcb6ebb98af954386
,NO_TAGS,2016,04,01,19,21,23,407-01,156x284+222+184,,,,,,20160401192123-407-01.jpg,20160401192123-407-01,1-a883713f3e63a4634fab24181a110f83
,NO_TAGS,2016,04,01,20,18,08,408-01,406x114+58+104,,,,,,20160401201808-408-01.jpg,20160401201808-408-01,1-089c56eda2d14a4ada26da27a44f1cce
0.475021,person,2016,04,01,20,21,53,409-00,420x478+182+0,,,,,,20160401202153-409-00.jpg,20160401202153-409-00,1-178a99887aaea4cd5d418e80a783643a
,NO_TAGS,2016,04,01,20,28,35,410-00,400x438+148+0,,,,,,20160401202835-410-00.jpg,20160401202835-410-00,1-eb9cb6284015b3ad94c2d03f7b434ffb
,NO_TAGS,2016,04,01,20,31,12,411-01,512x478+62+0,,,,,,20160401203112-411-01.jpg,20160401203112-411-01,1-2353816136053c93af09f1c45a09dbc1
,NO_TAGS,2016,04,01,20,32,50,412-00,508x478+98+0,,,,,,20160401203250-412-00.jpg,20160401203250-412-00,1-1e505bfef6cefe7eebd87edfddfb9d7a
,NO_TAGS,2016,04,01,20,36,16,413-00,24x120+390+308,,,,,,20160401203616-413-00.jpg,20160401203616-413-00,1-50630edb84a9f288d8abd1d8ad3c5b7e
0.331812,person,2016,04,01,21,21,29,414-01,526x478+56+0,,,,,,20160401212129-414-01.jpg,20160401212129-414-01,1-e4fcb52fe57865d74074e17121b3a40f
,NO_TAGS,2016,04,01,21,56,12,415-00,204x338+252+140,,,,,,20160401215612-415-00.jpg,20160401215612-415-00,1-17d135220d13e0c6ec7f81ae1ef068c9
,NO_TAGS,2016,04,01,22,05,15,416-01,222x374+202+104,,,,,,20160401220515-416-01.jpg,20160401220515-416-01,1-4b7a145ad19cd81d2ca6baf33434e4cd
,NO_TAGS,2016,04,01,22,23,48,417-00,144x350+254+128,,,,,,20160401222348-417-00.jpg,20160401222348-417-00,1-4618dc997e60a881bb02f8878efc78fd
,NO_TAGS,2016,04,01,23,33,26,418-01,624x478+16+0,,,,,,20160401233326-418-01.jpg,20160401233326-418-01,1-212b60b40726da191f40db1beeb2f8ad
,NO_TAGS,2016,04,02,02,21,17,419-01,624x478+16+0,,,,,,20160402022117-419-01.jpg,20160402022117-419-01,1-5ad1cae77449bf3848f29155003df001
,NO_TAGS,2016,04,02,02,22,27,420-01,540x474+98+0,,,,,,20160402022227-420-01.jpg,20160402022227-420-01,1-b87bc6733e31fb3b58d23d0198243916
0.310026,firework,2016,04,02,05,56,30,421-01,36x70+390+308,,,,,,20160402055630-421-01.jpg,20160402055630-421-01,1-64e9dd3651c98e84d4d3a67c231fea16
,NO_TAGS,2016,04,02,06,15,46,422-01,40x148+116+140,,,,,,20160402061546-422-01.jpg,20160402061546-422-01,1-0ba8754e42adaa7aa4b5c26afcd507ba
,NO_TAGS,2016,04,02,06,51,15,423-00,56x108+78+242,,,,,,20160402065115-423-00.jpg,20160402065115-423-00,1-d4e76b0b4ce42f8e2d642fd7712e1c95
,NO_TAGS,2016,04,02,06,51,52,424-01,24x74+74+202,,,,,,20160402065152-424-01.jpg,20160402065152-424-01,1-203bf682e7c1530776ed30c913a9e264
,NO_TAGS,2016,04,02,06,54,29,425-00,28x58+76+238,,,,,,20160402065429-425-00.jpg,20160402065429-425-00,1-d198b9a4d9c0db5dd1dbb0dcad207aff
,NO_TAGS,2016,04,02,07,01,07,426-01,46x58+68+298,,,,,,20160402070107-426-01.jpg,20160402070107-426-01,1-4aba144aad76aa6d8403c7f79fdc920b
,NO_TAGS,2016,04,02,07,07,21,427-00,30x68+76+228,,,,,,20160402070721-427-00.jpg,20160402070721-427-00,1-84574594709bb3167b27a261a171d69e
,NO_TAGS,2016,04,02,07,15,00,428-00,46x48+68+308,,,,,,20160402071500-428-00.jpg,20160402071500-428-00,1-4c5068aa95768ac3ef3d0c22bfab53d9
,NO_TAGS,2016,04,02,07,49,40,429-01,58x94+66+232,,,,,,20160402074940-429-01.jpg,20160402074940-429-01,1-f5e69022323393e061befa10365d9953
,NO_TAGS,2016,04,02,07,50,27,430-00,24x84+224+180,,,,,,20160402075027-430-00.jpg,20160402075027-430-00,1-315201b57fc49140db89bf5216f80ffa
,NO_TAGS,2016,04,02,07,51,02,431-00,48x94+104+282,,,,,,20160402075102-431-00.jpg,20160402075102-431-00,1-a86b535b768dfd585420d240ae552e52
0.986613,person,2016,04,02,08,03,03,432-00,194x478+244+0,,,,,,20160402080303-432-00.jpg,20160402080303-432-00,1-b3e5e7f5fa029261c752b47de3528350
0.377541,person,2016,04,02,08,03,27,433-00,326x478+140+0,,,,,,20160402080327-433-00.jpg,20160402080327-433-00,1-98a22de04e74fd4614280b8a5e6fa652
0.28905,person,2016,04,02,08,05,52,434-01,256x478+186+0,,,,,,20160402080552-434-01.jpg,20160402080552-434-01,1-85b961e89171d29307696719325d2497
,NO_TAGS,2016,04,02,08,07,03,435-00,612x478+0+0,,,,,,20160402080703-435-00.jpg,20160402080703-435-00,1-ec477f955c5da27fea84a3f3f7bf55b6
0.930862,person,2016,04,02,08,09,50,436-00,38x88+102+232,,,,,,20160402080950-436-00.jpg,20160402080950-436-00,1-e320c3776e561cb588e36d9b64508229
0.900249,person,2016,04,02,08,10,20,437-00,18x98+132+292,,,,,,20160402081020-437-00.jpg,20160402081020-437-00,1-be7ad29fd226a2144997b4f8272f470a
0.937027,person,2016,04,02,08,10,55,438-01,36x64+118+334,,,,,,20160402081055-438-01.jpg,20160402081055-438-01,1-5f58d48a7c1c5f89c1ccbb24c76fbcca
0.970688,person,2016,04,02,08,11,18,439-01,638x280+-13+160,,,,,,20160402081118-439-01.jpg,20160402081118-439-01,1-584afca2d133c79044db8a073ce07604
0.689974,person,2016,04,02,08,12,08,440-01,82x454+308+24,,,,,,20160402081208-440-01.jpg,20160402081208-440-01,1-8b5e08301fef3ba45b8c9eb41882289b
0.930862,person,2016,04,02,08,12,27,441-01,46x76+414+402,,,,,,20160402081227-441-01.jpg,20160402081227-441-01,1-6db28e1705bf285c17a0b640d256e53c
0.942676,person,2016,04,02,08,12,40,442-00,64x54+320+424,,,,,,20160402081240-442-00.jpg,20160402081240-442-00,1-6e988a09e14cfd97e806d36803a7a073
0.982014,person,2016,04,02,08,13,43,443-00,88x42+392+436,,,,,,20160402081343-443-00.jpg,20160402081343-443-00,1-4a38af8c63f9acca841f8dc7b74aa804
0.900249,person,2016,04,02,08,14,15,444-00,444x366+18+112,,,,,,20160402081415-444-00.jpg,20160402081415-444-00,1-aa0e01f0f75d4a2059e5f1ab88510b9c
0.978119,person,2016,04,02,08,15,37,445-00,36x70+72+240,,,,,,20160402081537-445-00.jpg,20160402081537-445-00,1-436a115f669c60bf36123348950dac19
0.960834,person,2016,04,02,08,16,38,446-00,52x144+438+296,,,,,,20160402081638-446-00.jpg,20160402081638-446-00,1-fd8d83e0dd020a714d058c6a8729d3c1
0.964429,person,2016,04,02,08,17,02,447-01,34x88+118+270,,,,,,20160402081702-447-01.jpg,20160402081702-447-01,1-37e667a355d94cced3e0e52acd2f68e3
0.930862,person,2016,04,02,08,17,22,448-00,32x84+354+128,,,,,,20160402081722-448-00.jpg,20160402081722-448-00,1-08a3e923a35e6c4612379b0882018647
0.956893,person,2016,04,02,08,18,09,449-00,54x68+394+166,,,,,,20160402081809-449-00.jpg,20160402081809-449-00,1-7cf6b1ab1c3f97ce54da71c68716ba96
0.964429,person,2016,04,02,08,18,21,450-01,40x64+286+410,,,,,,20160402081821-450-01.jpg,20160402081821-450-01,1-ee4f288c2d7a609d5d5a24709e2ddd68
0.960834,person,2016,04,02,08,19,33,451-01,44x44+130+400,,,,,,20160402081933-451-01.jpg,20160402081933-451-01,1-f6f53ebebc0c60c5226c9d89ce57844d
0.331812,person,2016,04,02,08,20,18,452-01,46x274+392+86,,,,,,20160402082018-452-01.jpg,20160402082018-452-01,1-58be9ac6658d67ba65832bc24bf60ce3
0.930862,person,2016,04,02,08,21,28,453-00,66x60+360+136,,,,,,20160402082128-453-00.jpg,20160402082128-453-00,1-17f6304b89183d4d0e7adcaa8126923e
0.997268,person,2016,04,02,08,22,53,454-01,110x454+264+20,,,,,,20160402082253-454-01.jpg,20160402082253-454-01,1-0e8707ed2102db2ea2792796306fb87a
0.549834,person,2016,04,02,08,23,39,455-00,26x70+358+120,,,,,,20160402082339-455-00.jpg,20160402082339-455-00,1-eab2bf0b0c8b66fc2e79a683744c990e
0.524979,person,2016,04,02,08,25,15,456-00,218x478+204+0,,,,,,20160402082515-456-00.jpg,20160402082515-456-00,1-5178a79942b5afd037d267ee47e1a22d
0.99394,person,2016,04,02,08,27,40,457-00,506x278+78+98,,,,,,20160402082740-457-00.jpg,20160402082740-457-00,1-7cafb4548b1759519f41afdd3e28dded
0.975873,person,2016,04,02,08,28,53,458-01,46x94+346+130,,,,,,20160402082853-458-01.jpg,20160402082853-458-01,1-46c53cd86b5c7ab53ce27a81d1af4634
,NO_TAGS,2016,04,02,08,30,14,459-00,544x254+50+112,,,,,,20160402083014-459-00.jpg,20160402083014-459-00,1-43f6aeff16cbad26b851eb253cdb3c25
0.890903,person,2016,04,02,08,37,37,460-00,570x478+-10+0,,,,,,20160402083737-460-00.jpg,20160402083737-460-00,1-e08bb8c9c2c114f638a38dc2fb5855e7
0.990048,person,2016,04,02,08,38,59,461-00,574x250+8+168,,,,,,20160402083859-461-00.jpg,20160402083859-461-00,1-0c31327e49bc40bc323d779094610a5f
0.987872,person,2016,04,02,08,39,51,462-00,480x400+110+68,,,,,,20160402083951-462-00.jpg,20160402083951-462-00,1-4d7d69bee6dc765219a5993dbfa885d9
0.996982,person,2016,04,02,08,40,40,463-01,40x54+410+322,,,,,,20160402084040-463-01.jpg,20160402084040-463-01,1-1ff0e3140635b3be76725640c31fffcf
0.993307,person,2016,04,02,08,41,09,464-00,42x54+410+326,,,,,,20160402084109-464-00.jpg,20160402084109-464-00,1-98d07ca53fc335be0704359be7592da6
0.991837,person,2016,04,02,08,41,30,465-01,142x314+336+40,,,,,,20160402084130-465-01.jpg,20160402084130-465-01,1-e4377fe15f521ce673d21c60d3ff04b7
0.989013,person,2016,04,02,08,41,59,466-01,532x342+-5+136,,,,,,20160402084159-466-01.jpg,20160402084159-466-01,1-071ab2608144f7d4c11039c113d52fe7
0.524979,person,2016,04,02,08,42,40,467-00,54x40+498+430,,,,,,20160402084240-467-00.jpg,20160402084240-467-00,1-bddec3a91d4f9962af4b896c4a681172
0.978119,person,2016,04,02,08,43,04,468-01,58x270+396+130,,,,,,20160402084304-468-01.jpg,20160402084304-468-01,1-b4e7d36a076edb280c3ffee1487ffe1c
0.956893,person,2016,04,02,08,44,14,469-00,42x274+396+108,,,,,,20160402084414-469-00.jpg,20160402084414-469-00,1-519ca3432fb5ecbb60867629bd8db9b6
0.598688,person,2016,04,02,08,46,58,470-01,432x288+124+66,,,,,,20160402084658-470-01.jpg,20160402084658-470-01,1-64f8f55ea49b7c005c0b73898be37965
,NO_TAGS,2016,04,02,08,48,16,471-01,62x90+410+276,,,,,,20160402084816-471-01.jpg,20160402084816-471-01,1-7239b847a5201260831c68b2c9a4978d
0.28905,person,2016,04,02,08,55,34,472-01,484x418+112+28,,,,,,20160402085534-472-01.jpg,20160402085534-472-01,1-ee0466ec0294401a8da0ab6fe0c7b0a1
,NO_TAGS,2016,04,02,08,57,18,473-01,52x140+406+228,,,,,,20160402085718-473-01.jpg,20160402085718-473-01,1-6cb9b8070dd7f8c0fa13b92d50a0faa7
0.986613,person,2016,04,02,08,58,19,474-01,616x374+-7+60,,,,,,20160402085819-474-01.jpg,20160402085819-474-01,1-372a0e138c408b693c5458b9fb814df5
0.689974,person,2016,04,02,09,00,06,475-00,48x74+368+126,,,,,,20160402090006-475-00.jpg,20160402090006-475-00,1-ee1f33fe9d42472a488e2c6fb76bbb45
0.970688,person,2016,04,02,09,02,30,476-00,160x478+238+0,,,,,,20160402090230-476-00.jpg,20160402090230-476-00,1-98fb597d87726e37dc3ff747de18e0cb
0.983697,person,2016,04,02,09,03,17,477-01,48x262+438+216,,,,,,20160402090317-477-01.jpg,20160402090317-477-01,1-0a83b7a7168db2ae91a99ea1d96ad10f
0.450166,person,2016,04,02,09,04,50,478-00,634x478+0+0,,,,,,20160402090450-478-00.jpg,20160402090450-478-00,1-263d7a2c8e23d0ea08fe043afa1f9c2e
0.785835,person,2016,04,02,09,05,57,479-00,638x460+11+18,,,,,,20160402090557-479-00.jpg,20160402090557-479-00,1-ea6050b2db386e1142e0a46fb97fa2ee
0.942676,person,2016,04,02,09,07,28,480-01,26x94+392+130,,,,,,20160402090728-480-01.jpg,20160402090728-480-01,1-c3714b49fc1a37871d25b1c90c18f070
0.425557,person,2016,04,02,09,09,12,481-01,358x472+132+6,,,,,,20160402090912-481-01.jpg,20160402090912-481-01,1-cfcd7953a4947ca45af0112b4311644d
0.354344,person,2016,04,02,09,09,50,482-01,46x114+78+230,,,,,,20160402090950-482-01.jpg,20160402090950-482-01,1-554db03ccd054a76442643ac3bd01340
,NO_TAGS,2016,04,02,09,10,25,483-00,48x154+94+204,,,,,,20160402091025-483-00.jpg,20160402091025-483-00,1-0d6399e24a4a0b3d3255395230810c32
,NO_TAGS,2016,04,02,09,11,03,484-00,384x74+152+192,,,,,,20160402091103-484-00.jpg,20160402091103-484-00,1-21ad73eb0aa2672d1d2d52a056cd04fb
,NO_TAGS,2016,04,02,09,12,13,485-00,634x110+6+274,,,,,,20160402091213-485-00.jpg,20160402091213-485-00,1-f7af8f1c5f1018b59644c97810e00699
0.5,person,2016,04,02,09,13,30,486-01,124x288+242+190,,,,,,20160402091330-486-01.jpg,20160402091330-486-01,1-dd7668f6a4df914d974fa6fc1071c98d
,NO_TAGS,2016,04,02,09,14,26,487-01,52x54+388+216,,,,,,20160402091426-487-01.jpg,20160402091426-487-01,1-5c7891b47c718c092502907e3425e6cd
0.331812,person,2016,04,02,09,18,27,488-00,38x70+108+270,,,,,,20160402091827-488-00.jpg,20160402091827-488-00,1-56f50da6ce367504b7cc66caf2cdbd46
,NO_TAGS,2016,04,02,09,24,20,489-01,216x294+198+112,,,,,,20160402092420-489-01.jpg,20160402092420-489-01,1-d360e4d75236a8c5bad05d2ff8b9a763
,NO_TAGS,2016,04,02,09,25,44,490-00,380x240+0+224,,,,,,20160402092544-490-00.jpg,20160402092544-490-00,1-df2234b77c63e1d357e1f26e1efad38e
0.268941,person,2016,04,02,09,26,09,491-00,20x108+126+272,,,,,,20160402092609-491-00.jpg,20160402092609-491-00,1-8d5303bfd9a2c4b8428ff6e9431ed565
